zip_code,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31
78723,,,,,,,,,,,,,1092.2024945660123,1100.8248151250232,1090.4830282826415,1081.3874332376834,1079.628248093262,1087.2070891175376,1090.5822129810183,1091.6253847110154,1065.507405691973,1061.4273189628016,1060.1465548548906,1091.4654256633971,1122.379533749634,1136.925341455582,1134.4080847167293,1122.8703362343877,1124.7950177039284,1132.682669240546,1123.7847124309203,1135.7322144035747,1139.473261691517,1160.976052545533,1140.3129324741478,1144.7425329534951,1156.2829078476873,1183.3049366722196,1193.825337605898,1186.8740675892586,1194.2438343919064,1200.0520438897056,1194.091848069511,1193.290673187173,1191.8954815346608,1210.3504972568064,1203.3573709032314,1199.3059951003975,1214.5159593218755,1246.0641706858341,1267.233070346499,1267.3622122214865,1278.0387836519656,1286.6759941120642,1286.6144135444565,1276.467447204278,1286.4101138890462,1288.4940729588284,1297.913840072813,1293.0998142885471,1350.3300035642355,1350.969554599674,1351.9043758833388,1309.620954427883,1323.3415880468262,1334.4531049384184,1333.3442244834378,1316.0341272052492,1290.6565847278584,1298.2617913924232,1303.9900657743124,1318.5565163100273,1322.5951694917298,1341.863047365849,1388.5177712247198,1465.6859598865958,1508.2612573387858,1529.902289939338,1502.8852514770135,1536.5209679599923,1574.3216338289853,1619.6548479027356,1607.7826138685075,1633.0136189749444,1618.5099298635498,1652.6559548523278,1634.894048755978,1653.1918955975589,1637.3201792392445,1630.8559428364765,1626.7533072549927,1644.1939891570871,1661.9748680661248,1700.7941955958215,1701.2882352941174
78751,1319.9747149611635,1322.8607405221053,1343.0001020481227,1350.6980492579362,1347.4740564652293,1349.380684111379,1347.849093434104,1355.7831186808596,1355.9814159531406,1351.299287436619,1352.958826945118,1355.5351503015293,1377.4838175779112,1384.609996256497,1401.530461378598,1390.5545225253588,1390.6240379760445,1384.851174201872,1364.387908124818,1353.9211948910745,1346.2717849609478,1356.9111622646558,1371.7929437757593,1395.534391718433,1411.2128548013022,1416.6343685132208,1412.8284410506492,1431.620170377692,1439.7628844875353,1431.3158482787915,1422.029415309215,1406.6912996363874,1407.9186770930787,1416.7433656280068,1429.6772618364996,1442.4517630961634,1444.8883946035244,1449.964218238847,1458.1095989254407,1473.74403665151,1491.1782726983265,1488.7801782529943,1484.4358158010584,1487.1029238804376,1501.4561435832447,1504.7230179294993,1520.9207749480204,1540.9680347669812,1563.8349627960674,1558.9838145133533,1551.1638806891062,1548.5822899755667,1565.637148396208,1586.3527255951778,1596.49223671068,1583.2974266480755,1579.7414558596329,1562.5370676320495,1562.7029421658142,1556.4248801142028,1587.8031411671107,1593.5148150161829,1591.4301003752435,1581.1082732736395,1585.7700528384164,1559.8634735585706,1509.4883493976904,1467.9640245032267,1439.2558029090899,1444.6316787151568,1466.0723264782325,1501.3419196815241,1536.1046810881178,1565.508185561169,1625.5392797195948,1705.2450509565922,1794.2971032020068,1851.2997967820602,1856.6660696576057,1825.500859603225,1814.8613473954085,1820.9801130645103,1833.6258754657251,1857.978446845387,1878.966194486376,1919.8111954698809,1950.1978728558865,2010.4788444312094,2026.3154135268421,2035.8157567747485,2000.6369746372518,1968.4288789554143,1923.2807474942224,1918.913932101207,1940.9243773390122
78754,,,,,,,,,,,,,,,,,,,,,,,,1161.6542789984314,1175.611931254452,1171.7342581129262,1168.2618999811004,1187.7186671294835,1193.046348164431,1199.2487158845092,1182.5992614977488,1166.8713285859433,1161.494700405529,1173.1112282821034,1197.6274723345962,1203.113902649076,1191.4941116357809,1185.5247693265599,1186.7851209042835,1205.6809727136474,1222.6791778047395,1220.0648306164408,1208.0819614761506,1195.2023621651413,1221.3769947947126,1213.6707147736881,1215.3410784237542,1206.2107992534568,1231.940315141627,1245.4385869772839,1247.8176556078106,1260.377973876243,1272.8042733299005,1300.0237208493104,1289.8263465067662,1289.0005732476798,1261.6728268492448,1254.3533379445225,1251.3245282507796,1270.687219575633,1274.3499294379394,1272.887819080961,1259.8785628153587,1269.872268079223,1266.3136964914436,1254.8006007145946,1241.9624798056075,1230.651642315995,1244.4549923152013,1242.7142606755795,1264.4641422092955,1264.9250550928427,1283.5676096170655,1286.1722430386442,1313.9712712288558,1350.9092740550889,1409.9372491186373,1472.1087416700998,1512.172392857962,1543.0262734634894,1535.9418649401143,1546.2310407594175,1554.0980990447104,1566.2361674437786,1576.2123459967688,1588.0106102569823,1618.2956313018954,1640.8035362245878,1631.2962465335763,1617.382757612976,1610.4203385811575,1607.918983186432,1611.2885353123313,1594.7762526645035,1577.0707282913165
78731,,,,,,,,,,,1261.4266396348942,1271.3466193705312,1281.1910803595356,1302.6748138089113,1297.3178315060159,1325.3886527268435,1338.5074041592366,1333.9838088982435,1325.7397916344698,1306.8925612225255,1317.7821954015265,1283.1803216866008,1282.8662595441874,1267.9254346667144,1293.0624573127627,1306.9032229717184,1318.124883511599,1337.8172534982384,1355.895701890713,1375.2337816990064,1370.5506784581005,1336.5585147353393,1311.5973864138161,1297.6745110360812,1298.525220222126,1303.2833943807452,1314.470619675544,1335.0109894017532,1349.6667552342144,1368.2724235501353,1395.883103851401,1416.724970406211,1424.3264831912354,1432.5553035897958,1434.926066619064,1419.1107216019648,1396.3060606421536,1393.248408668725,1409.1267503794056,1441.1237377598536,1464.6559396324967,1488.581512766189,1509.3761807375504,1524.4563367228184,1524.9639888869751,1514.4485005970969,1512.319548925039,1521.9755941132667,1516.1252701366548,1508.6775425485769,1497.2274284200453,1490.694351033436,1478.4309932024364,1489.5416320452532,1478.5091322591218,1467.3749670103666,1450.8542385798792,1471.0237521892625,1480.1638632502106,1467.364614899627,1482.4942282693219,1483.6906399375555,1522.1173296461511,1531.9696784819862,1596.2681956744643,1663.1761048909452,1736.2720688970462,1789.2065011306445,1797.1730131864645,1794.435838888493,1791.598657810174,1810.2482650512186,1837.568365021067,1855.326975713521,1838.332702284539,1838.7420545658213,1853.848949607796,1897.6746206453308,1941.404372412349,1973.269770236192,1961.7460698861441,1954.8074873624014,1918.1774858371718,1937.367602822093,1909.6517255892254
78730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.2916666666665
78732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2420.392206641462,2345.120874453367,2444.5185185185182
78726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183.6654665877195,1180.6165558338655,1187.242623082494,1207.3170672019894,1217.357947908412,1229.8342192268792,1244.8997232260606,1272.3181869522812,1271.4153914020562,1290.6114540345104,1285.8984802366408,1278.2064839698264,1249.9438232392044,1242.7185049098011,1247.3146253170464,1258.173203677863,1254.394081046042,1266.9939825424278,1267.4992396049056,1282.7647375255915,1274.449352315328,1288.5219208866033,1258.4764170576525,1257.1656191872744,1238.4514871334156,1259.852614905103,1271.1045504659492,1306.9702752393794,1343.2376396009672,1405.4940124183552,1456.3282076921616,1530.9535133344389,1584.0137567059655,1612.3524889045145,1607.4874665723403,1614.6148698440288,1612.1252801293506,1604.6605809270245,1566.1261916224564,1567.9562732983713,1611.2221917222744,1675.3294705195685,1718.4670564160958,1712.9066055214328,1705.4671757668716,1692.625586028251,1681.3001790513586,1649.5023577867146,1628.2335685227563
78750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.7645898245125,1180.3983019857014,1179.1998391178383,1186.4591945537065,1203.0125413494513,1225.7633741986906,1247.5815957983161,1250.7378187503168,1236.943356058727,1247.4886960482636,1261.5124137037728,1271.9120469035809,1250.4741986048111,1257.613172071008,1265.6898522646284,1266.6126508199966,1264.8860228851229,1261.5761235212606,1268.1376060178775,1259.2468138896804,1245.718580333304,1251.9913651552886,1255.1052698614506,1261.9075204976066,1266.1352123805268,1267.6447740593712,1274.627853341,1272.8624222065187,1288.2371723233928,1324.2985092939693,1370.2540247855518,1421.2438791757716,1487.028735247843,1523.6155718339107,1546.6810689282693,1531.3987014859827,1545.8454187174616,1554.9354196273919,1574.1823345450434,1594.6071536220584,1627.8674320730238,1639.4840590451486,1643.1057542609235,1646.6602750658326,1658.753958492854,1640.1862326388905,1616.1718734212768,1610.9195674558566,1616.944724840919,1614.6253561253561
78759,1050.143536423562,1038.103065717311,1048.4723550071685,1061.981577912535,1088.7364941236501,1109.6870069949714,1110.0958390294454,1114.1653067653099,1097.0685899605655,1092.7934364240766,1077.0740588732856,1087.4401475340544,1090.6455058291942,1111.976931968696,1109.0848768950314,1125.769520266309,1133.234018756059,1143.7380342091062,1134.2013714554232,1138.8392001507882,1134.568902916615,1132.0460781616875,1128.6570759853205,1125.3569276189257,1139.4489720265226,1144.0359775741615,1156.307346204086,1163.1356853468253,1162.2792273237164,1162.4398086020426,,1118.3264940244703,1108.3450180086056,1123.617996224502,1125.5373450363716,1134.3501144460015,1152.7132666946989,1157.8610599394956,1168.5199179555598,1185.9037248897655,1200.371330909215,1207.1401134989305,1202.7349409052847,1213.1135416622199,1229.602271422244,1242.954178185416,1235.7798890780991,1240.8573980463182,1236.8277494428728,1242.3314258854339,1236.5453845753166,1257.9384804506687,1266.9677093703986,1265.5610961091154,1268.1869732154712,1286.1113057238554,1294.506192346561,1296.4194481318175,1278.8157869064348,1273.042723578096,1272.8424039848082,1267.132415513393,1256.8457135711985,1232.2637643364972,1227.49977784816,1226.7360511130305,1211.6496357378014,1193.1592641247098,1186.073457587069,1180.6125186569302,1184.9981514375936,1190.376299368887,1220.8317297506376,1254.8973831512562,1306.4980052014726,1356.1561748926215,1404.7624760483,1460.6143844584344,1516.607985265554,1558.791853346789,1561.952589264363,1579.7523720703525,1582.6604297497684,1591.896744721628,1572.2826769140977,1570.83550720069,1580.9748402697094,1612.1820207972205,1647.8489464864654,1650.7980128103407,1650.0951619686614,1655.9467927301898,1657.7876006276788,1657.6609114522028,1617.1984126984128
78757,,,,,,,,,,,,1477.4658473103125,1492.712292437101,1504.1660769699497,1511.381108483419,1518.0097148026862,1539.2470948027435,1532.1916261646134,1534.7548796551334,1517.2442779193454,1562.861720125788,1560.0633791174805,1586.3452275839072,1569.1616417109494,1584.3813504208206,1582.3255569159369,1566.1977863015766,1589.323432727036,1600.6840864056176,1597.3242550698233,1578.0374103884697,1571.325962061244,1564.8253172185398,1574.0676902221487,1555.8016849320966,1578.538310732919,1575.8707175813834,1605.3950881245223,1618.2579569305249,1638.2786119561292,1645.3426821706228,1655.0797339372689,1685.5156029301795,1687.5369206452067,1677.7621479818022,1640.8858727903962,1658.6119099853327,1658.440272520278,1671.4393044491214,1670.967155139221,1698.690888942551,1725.2660440245288,1751.3466814759106,1766.2650588526737,1773.2449562814584,1759.7487920117348,1749.626682487004,1744.132513599803,1732.767931696983,1716.9437294437107,1717.3629610336386,1728.013010472927,1739.1695762701306,1741.5610801344546,1736.849240925224,1744.3260640831425,1716.889328993056,1717.958158382674,1702.026718846525,1713.7540979750281,1699.9537976845654,1718.394419880776,1741.181399962177,1778.461091202342,1832.2910297890176,1895.4326487883395,1977.834164268089,1996.1322644869397,1996.270883381828,1985.4624347302206,1987.1590854064875,2023.9780542924482,2019.7919213119574,2067.147510011677,2055.9905180741907,2101.602223120415,2123.3912234879385,2179.5696074783123,2215.510818754989,2246.4561890154087,2263.58520179916,2240.6197710544393,2168.0582100189176,2155.7187887517707,2149.123809523809
78752,,,,,,,,,,,,,,,,,,,,,,1283.290573592666,1283.180388663769,1318.3508208465896,1336.988662309946,1353.8713324734156,1349.1068891567309,1347.8193109204258,1370.1924149357394,1384.992159272936,1386.9486552624735,1382.5182773193105,1368.3755835638972,1375.9820560215185,1338.0496715347188,1349.629625363942,1371.954945579258,1417.363476484486,1441.5386130360916,1438.6377324934058,1452.096188945636,1449.4398280879764,1428.185865931892,1416.0440958720587,1420.6454533482001,1403.5511099366609,1404.1530038237438,1385.2014000753684,1408.2902903273502,1431.2622521420997,1475.7636295473615,1509.5037529242184,1505.7041540202883,1497.6443022783426,1494.7219098492005,1505.0976644230032,1504.8555390997144,1508.823856325912,1501.7564537638266,1496.3409455904014,1493.5546521508436,1486.1060204134667,1477.8364094714154,1470.7323473039871,1469.3742174958315,1474.0199848183365,1460.4894738083508,1451.2767283644314,1431.2226263388914,1439.5329155769534,1447.1503353999435,1474.656322691545,1489.0143576630312,1509.661781289137,1540.0211177667095,1559.4987449528473,1594.8550274786044,1609.7308878942413,1650.9525243661255,1653.2581512050158,1685.419006843684,1698.458558283949,1734.7802057744275,1755.7325888102318,1777.3475375707555,1817.817208210589,1845.76537263714,1855.97026464458,1867.808166297354,1872.6557934672207,1865.69628704982,1822.2435464131845,1796.7875445726847,1795.603492125423,1811.6998746867166
78724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.4142053771484,1461.1495520638323,,,1520.6496114520987,1505.1719782786456,1502.933928945549,1488.4640635935066,1539.5395805320181,1619.119786491311,1674.6708368542647,1705.232345976669,1701.9041159198282,1688.1777020515713,1685.897902158122,1705.2136655705135,1728.476569932279,1793.9329343477289,1884.1146657326003,1965.1563701792245,1968.9768120854983,1925.971713493597,1882.2348795984008,1830.3042246119696,1807.5199205158133,1782.638095238095
78753,,,,,,,,,,,,,,,,,,,979.8657254866368,965.1931801041553,963.6673883206745,976.3237952604795,1002.1042300802836,1009.1296731004753,1011.5447515942368,998.2623259607919,997.6685545194713,1006.7698082175349,1025.0130905929034,1030.9163427006742,1030.02223793372,1013.2217912627568,1005.451777964258,1019.7311106868367,1023.5222227283234,1018.6237616640924,1009.8256430728533,1021.8197017484455,1046.4316919659627,1051.4860217130458,1042.4243216176887,1044.2367009689426,1047.4563609353606,1063.9848024228972,1056.242672219988,1052.8927303733194,1052.1536779904636,1062.8121263413816,1083.8674881237594,1095.9486917555107,1104.5830262093427,1093.1248681854834,1098.0301221330096,1105.008027437965,1131.545171319929,1144.9386058429475,1146.013575239129,1168.1319276890902,1174.9034171830126,1185.9873978613714,1171.192300029638,1160.3947013464187,1154.5089187507879,1136.6620252411135,1133.6428215829997,1141.0829377805755,1166.0950476566181,1178.2411425588969,1176.242759326259,1162.6299750776836,1159.213143344699,1170.3242417278054,1193.004783669552,1211.964994804716,1248.3014211010773,1272.413040542279,1304.7075903296072,1337.8171348330995,1376.6399866129584,1390.602580877236,1401.2876354334167,1411.6592715375116,1433.023671051138,1422.6936805633454,1430.0792198309155,1438.8803728250894,1450.7001800842106,1474.5228423278666,1519.139301891496,1563.7560873440038,1566.4284935752764,1559.7931557322056,1545.274797475792,1519.325351421415,1525.7199338927026
78758,,,,,,,,,,,,1183.6811481253758,1185.7195728993538,1184.3633979084075,1194.9670086055926,1192.8592859274424,1203.2947888699964,1203.4975069181723,1213.2761941136391,1221.7421488843968,1232.658856076667,1222.356697695064,1209.0812458796433,1210.1285928134794,1221.3288400392564,1229.5937589727912,1233.7097285960206,1236.1859357818307,1245.2193059489673,1245.6666545824753,1242.285777530179,1229.468156168071,1210.1631060242419,1195.0975520377715,1189.9370005357225,1193.8332832807964,1215.7878256344645,1232.2238507812515,1249.488366204792,1265.972843622566,1294.5160898357578,1314.4394321712355,1314.9625718693055,1295.9479448442228,1295.8764293800527,1293.750248672355,1299.0190236745655,1297.3492585264614,1314.2725963184355,1337.457350694742,1347.6079763237756,1358.6171846469451,1368.7954458200427,1375.0741400344934,1359.8432085719048,1344.2184975857215,1353.8814559099776,1363.2039618846864,1369.479120488149,1358.6116433720094,1376.111483154017,1370.170521025863,1360.0932540141853,1332.1072960939275,1329.6667937242066,1324.795487309704,1313.0124052754468,1286.899464031082,1270.235281132492,1268.2549268675127,1293.384110909231,1317.5699306153572,1352.4968563684681,1389.500097400005,1446.8980551228049,1509.3696680244454,1573.2839181155705,1639.4834284244398,1676.2938865537933,1691.5896041456704,1671.4791745659738,1668.4493999337603,1656.5212735787454,1676.412819127159,1691.8086092801434,1727.9164061653705,1761.5410335917054,1798.5377104865656,1827.949573599203,1838.328651216864,1835.032159903039,1801.1380368206978,1767.24532962315,1736.352492664943,1734.3015705173195
78717,1298.037050682448,1300.114579298542,1316.1054480978976,1329.4699721170452,1316.411659350875,1328.0387465552585,1314.7540315837462,1334.6079674465452,1309.4916231284114,1312.2972542591178,1308.1113498249715,,,1325.9999647007562,1341.6626225361415,1359.8396953729748,1357.5502181834358,1353.0431339139384,1342.3997816280012,1329.8508122954554,1312.2169538953451,1300.4668956537269,1298.4276529599167,1320.1184257340988,1336.551500065901,1358.6031806677966,1358.3453177831045,1354.1306774182985,1350.439543197593,1339.6530394066685,1326.5502047831042,1318.228534751991,1306.1013584038901,1311.459461359152,1305.7242441037774,1305.7148713514553,1310.617645818152,1317.7880444627865,1343.203311266402,1358.4193714005226,1373.6403478042141,1377.7406221097613,1382.3016152754542,1380.6358824021002,1376.6477456325533,1376.4217994785865,1376.9273437369054,1388.0042098339554,1384.0130406530127,1389.3399166819356,1401.4240011774716,1419.7378916904966,1443.173931440301,1448.9338972751618,1465.4384032859632,1472.5015868024154,1481.4861284748815,1485.523467880324,1483.360031656948,1473.578938220861,1438.857114268287,1419.2981470862626,1404.2965872151713,1420.7388294360528,1425.4967467817658,1441.5412475079795,1444.1857668125167,1443.125856833477,1437.5641905696841,1434.272162153597,1439.2533491571537,1451.874018642639,1469.1578985897645,1503.9263815492995,1546.4663622275339,1614.1008880746995,1676.8800181857723,1731.6240796940774,1763.1658024943874,1777.4708613290086,1789.8416290757364,1797.6953997873898,1776.4498904111701,1774.9072108781436,1774.1972657360454,1813.4798193537088,1851.3876077212296,1882.9959427252395,1903.671280429903,1904.905543974024,1892.8306327058096,1874.655173060119,1838.5257846014945,1823.9271523807085,1826.1142970927915
78729,1084.3324539127213,1080.7566064663777,1091.1647727059594,1109.3280995442487,1121.4235554973939,1119.803245093983,1124.6644398352123,1128.0898999020608,1133.5236166427574,1132.1068470839612,1128.0389609608021,1123.699141680688,1130.1528096463405,1138.2871026567827,1166.2908812605008,1174.0081390973191,1180.003095358346,1160.80392895793,1139.081130633708,1132.1233515677545,1125.6295557258952,1126.5617155639036,1126.7730388820735,1123.4328740361104,1141.9610535041568,1155.4640132978982,1166.8712442085455,1166.1798993169816,1162.95253274419,1160.5624295631442,1161.6052846164414,1163.3151268772992,1180.7114329383726,1171.6164360848109,1164.3150898786337,1147.9329234269846,1150.1301043927851,1157.3082879810195,1171.0705928429086,1182.4817788749792,1190.7329686677929,1200.2714755324396,1204.6076949262392,1200.5618414073074,1201.1908505817762,1191.9356929075273,1191.8089582083646,1188.4508637352644,1192.4040068902991,1202.3935974722674,1205.6532866210907,1215.9288380730734,1224.3481762846106,1233.7567121354075,1241.7651461579628,1245.0516665568628,1240.131456975634,1228.1179688219995,1213.0938692292552,1217.716820780186,1226.6664689799895,1233.3270485103756,1223.1701538825052,1214.4282232631274,1211.5353291534634,1213.2253057340934,1205.943755093111,1208.2458383778126,1205.2163137137281,1220.811454005322,1221.5824026433147,1237.1380778258185,1238.8039441320755,1267.832447391515,1301.8062319866956,1356.864857098593,1404.5930563360998,1461.3349378737282,1519.2427388966712,1539.0776696539026,1538.9729764005435,1525.5589516685739,1531.3246009377865,1544.0324545976675,1540.3470852412952,1540.7588799947207,1555.5091859182671,1588.1824680124064,1631.185415085525,1641.7244767217626,1629.2076605670406,1601.0888116110427,1589.4720353861828,1589.40999200173,1579.1301587301587
78727,,,,,,,,,,,1190.1206784012238,1148.0724555804484,1153.1212849357046,1150.5619203174442,1174.1045258781844,1192.3812323253642,1201.4821989746022,1177.396040774212,1170.8674271613847,1166.4219066076696,1182.68657169106,1190.7144131993098,1186.031172605806,1184.47027820006,1178.6433315270508,1191.5413253575425,1210.039317744775,1219.6858290393684,1213.552633730183,1206.0108573208079,1195.6348613579426,1190.877868158708,1194.8502982134507,1197.2555163190896,1200.2730504512847,1200.4531947997439,1199.6681077298822,1211.5939686056922,1224.3073601951594,1238.906433596354,1250.363453876037,1258.3244761502438,1254.1672253003169,1251.9061067558962,1257.5292597565226,1256.5953034743466,1259.9953431047054,1251.9910498564775,1265.1835295690566,1267.732321930523,1278.267249312691,1288.7382522453267,1302.667955934293,1311.6832074526285,1305.2846685378504,1300.8330175250762,1298.2430946997818,1304.4990119806055,1313.9010562325736,1317.4800467985795,1324.1063760376992,1318.536180026764,1304.3952453735824,1296.9308158664696,1293.663190333987,1290.3778530085335,1298.657019819188,1307.3622076220645,1311.2400144186215,1308.2650066688686,1300.1054521324809,1322.640089317547,1343.8671884853081,1378.432375621309,1416.4343595432472,1462.5838955544925,1526.6379683485407,1591.490792673938,1649.8856285685654,1661.364937335219,1662.4910108733986,1646.9079929015998,1654.5846463251794,1666.7219468659368,1692.7103516548386,1710.4760058214965,1734.0606460595716,1756.0444771565008,1785.8010035721811,1790.3541448436195,1792.867035794737,1771.6934882464404,1755.2291402397116,1727.6884204645705,1732.7223947550033
78728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290.2082316063345,1287.2278075400545,1291.6815208456685,1286.838406545304,1305.806413625219,1311.923941415148,1319.1118807152354,1312.3245062086962,1319.8085216202987,1324.939124562293,1337.2030165214612,1337.181844273169,1326.7326231809855,1304.5229722930212,1310.1546408891181,1318.3650608775974,1322.5951041685132,1322.8997797853892,1330.0524687635384,1343.39090388979,1343.9247717337712,1348.553192237414,1346.457756221239,1359.0765954044225,1345.0570238927064,1343.6380321627819,1323.3308071463573,1346.3075619780118,1346.8982237297341,1373.7632032595166,1392.4703339156547,1410.5532326713794,1406.6635154259354,1392.5730802316737,1385.9940630506876,1386.716913012661,1377.2368897603735,1368.955137916925,1360.6984243042868,1360.8805799092265,1365.036354625012,1375.7854412252918,1409.3337135157378,1445.3750702325724,1481.6969298791892,1533.4177500503406,1573.018472691843,1637.2630478365265,,1700.6299479200668,1743.2933188201184,1775.259658873274,1762.9537513847692,1712.8250682663556,1712.1409252225772,1735.0256433702075,1784.9093302461786,1806.210180880358,1830.2170325819513,1836.6224926144675,1864.844849295928,1830.2486836770706,1808.962422786202,1764.1098484848487
